,epoch,val_loss,val_acc,loss,acc,opus,reg
311,11,4.069496264966364,0.10487497750858027,3.956462963506152,0.13427200852835794,59,0.2
312,12,4.0645784400611245,0.10487497750858027,3.9534348188120534,0.13462734298691706,59,0.2
313,13,4.059888372748936,0.10487497750858027,3.9545777028075246,0.13440525896057648,59,0.2
314,14,4.035681780217941,0.10487497750858027,3.9433502055108254,0.13387225726611918,59,0.2
315,15,4.028428149407748,0.12106493973200175,3.923304409310228,0.1375588522700298,59,0.2
316,16,4.0252818060684685,0.10721352760751893,3.903936031752776,0.14062361198536105,59,0.2
317,17,4.020989541806727,0.10757330454581718,3.8956816525360582,0.14102336324197398,59,0.2
318,18,4.001817110438723,0.12574203992987906,3.8762109092616837,0.14200053300201876,59,0.2
319,19,3.9858481919171465,0.12160460513944912,3.86498017229343,0.1433774540325756,59,0.2
320,20,3.92237008546492,0.14103255980755489,3.8490149908530897,0.14604246247574015,59,0.2
321,21,3.897086894389944,0.14876776399302985,3.795097640747392,0.15190548103799445,59,0.2
322,22,3.859675883131719,0.15650296815437986,3.7536011461446184,0.1563027449600161,59,0.2
323,23,3.8338680156681,0.1699946033164395,3.7178752499214656,0.16238784756548846,59,0.2
324,24,3.8290541733012478,0.16783594172953872,3.677194296492981,0.1717597939066759,59,0.2
325,25,3.8110379338972127,0.18168735385402154,3.635161202023992,0.18064315537065387,59,0.2
326,26,3.7799912991980937,0.1827666846260276,3.5843525087472283,0.19010393533971834,59,0.2
327,27,3.77038931216154,0.18798345027424104,3.5365387237632198,0.19507861774961807,59,0.2
328,28,3.7583986145276183,0.1906817772685892,3.4961004575743093,0.2023629741533893,59,0.2
329,29,3.7604768614606865,0.1921208850217822,3.4507909200644105,0.20964733055054194,59,0.2
330,30,3.758094478841522,0.19355999279373906,3.4105185106908955,0.215865683582607,59,0.2
331,31,3.783014661353534,0.19104155420688745,3.366081575141385,0.2245269610023741,59,0.2
332,32,3.8050293620058606,0.1843856808483697,3.3282890451137637,0.2279914719743183,59,0.2
333,33,3.8091426855112327,0.1881633387567929,3.2716442892900246,0.2362974149457852,59,0.2
334,34,3.8055735406825866,0.19176110810224775,3.217931139201225,0.24136093097760514,59,0.2
335,35,3.847418308601167,0.18978233492284355,3.1718702324120627,0.25197654792970625,59,0.2
336,36,3.8992575291871896,0.18942255800330912,3.13213531642906,0.2584614017957627,59,0.2
337,37,3.8747880660408933,0.1955387659114907,3.096590277673593,0.2625477480731638,59,0.2
338,38,3.9022015058902078,0.18942255796042035,3.0155184836564266,0.279204050815475,59,0.2
339,39,3.960319485761296,0.181867242256157,2.948041049542664,0.28475615172913754,59,0.2
340,40,3.998708578810715,0.18924266953416002,2.8908789875643532,0.29710402417068554,59,0.2
341,41,4.038593410008843,0.18456556933628268,2.821866072695135,0.3098960646715333,59,0.2
342,42,4.092537527140964,0.1791689152189201,2.7549288847459783,0.3210891001154837,59,0.2
343,43,4.141319527388434,0.17485159200222974,2.692868469027672,0.33539131207381195,59,0.2
344,44,4.188624488554706,0.17431192661890732,2.6298210825898503,0.34534067691611475,59,0.2
345,45,4.260603424541641,0.17719014205827968,2.5723977099518014,0.35582304345022736,59,0.2
346,46,4.3020429647232605,0.16585716852600954,2.5039350922306567,0.3704361730505288,59,0.2
347,47,4.3756299271045735,0.1620795106738779,2.4387402471793296,0.3804299546948565,59,0.2
348,48,4.442412601398208,0.15740241050012552,2.3559679142522527,0.40179443901837103,59,0.2
349,49,4.5040246610011865,0.15308508721642153,2.294232177598825,0.4126321400070716,59,0.2
350,0,3.8107185839032964,0.14059405944528358,4.079804583211307,0.11943670457673815,74,0.2
351,1,3.803099805215011,0.14059405944528358,3.9801448039130927,0.12463287898970615,74,0.2
352,2,3.813379065667836,0.14059405944528358,3.974401364153036,0.1260637096222988,74,0.2
353,3,3.8139633022912665,0.14059405944528358,3.9707147078805316,0.1274945402532082,74,0.2
354,4,3.8236492188456817,0.14125412545188426,3.9632999429286935,0.12689208524906634,74,0.2
355,5,3.800130681393564,0.1372937294122803,3.944468491227703,0.12933955870283162,74,0.2
356,6,3.7803674249365784,0.13135313535287435,3.918813890340377,0.13528880186929376,74,0.2
357,7,3.730433775017364,0.1372937294122803,3.8837002932967013,0.14059793659553838,74,0.2
358,8,3.688073166762248,0.1551155115904981,3.823698099087372,0.1512162060415752,74,0.2
359,9,3.69767436965464,0.1617161716565047,3.7821060489015648,0.15901046765906346,74,0.2
360,10,3.65880725139832,0.16633663374205235,3.755547422234826,0.16514797801600314,74,0.2
361,11,3.6247944890075785,0.18481848190719927,3.7053531148238164,0.1784019881172239,74,0.2
362,12,3.6046433396858735,0.18943894395340394,3.667683813602273,0.18517960689979304,74,0.2
363,13,3.5673536503669063,0.20132013207221586,3.6313500145094086,0.19120415694513934,74,0.2
364,14,3.561704184434595,0.20924092415142373,3.59885298262268,0.19655094510689852,74,0.2
365,15,3.569003092731186,0.2099009901580244,3.5663285424743614,0.1962120641631412,74,0.2
366,16,3.5412608717927836,0.2264026403230409,3.533006222422775,0.2030273363997405,74,0.2
367,17,3.5688861614013265,0.20924092415142373,3.5024986973781256,0.20747044205248144,74,0.2
368,18,3.5498131821257837,0.20792079213822245,3.4719567913653235,0.21293019053200585,74,0.2
369,19,3.5487065485208342,0.21650165022403103,3.436115438243838,0.2160930793037507,74,0.2
370,20,3.5421601451269464,0.218481848243833,3.4069853492220874,0.22128925372232955,74,0.2
371,21,3.592582708459483,0.20726072613162172,3.3757958157215686,0.2268619625027868,74,0.2
372,22,3.5903779994536547,0.21848184826350447,3.338800599088654,0.23465622411887235,74,0.2
373,23,3.5764357411035217,0.2099009901580244,3.3105401387908784,0.23864748852243445,74,0.2
374,24,3.587620044934868,0.2112211221712257,3.269760188141432,0.24380600950213224,74,0.2
375,25,3.626599802199764,0.2066006601446926,3.231462386674448,0.2505459748486257,74,0.2
376,26,3.6364204966982596,0.20726072613162172,3.1967699108860628,0.25419835832582394,74,0.2
377,27,3.6405587078321098,0.21650165022403103,3.155849912330161,0.2605617892992174,74,0.2
378,28,3.684927870652857,0.21254125418442704,3.1159496253509373,0.2670381805870097,74,0.2
379,29,3.707471639331025,0.20924092415142373,3.086062442754548,0.272799156568605,74,0.2
380,30,3.6983540670313055,0.2112211221712257,3.040823548123262,0.2790872806698472,74,0.2
381,31,3.7510854574713375,0.20726072613162172,3.0020594983783524,0.2857142857198965,74,0.2
382,32,3.7878633683270753,0.20924092415142373,2.9570701882300385,0.29576775360936924,74,0.2
383,33,3.7881130109919177,0.19735973605228332,2.9129578361616084,0.3025830258414799,74,0.2
384,34,3.8162949003402162,0.1986798680458132,2.87226023369861,0.3100760599532502,74,0.2
385,35,3.8341644317010055,0.20264026408541716,2.828050497524601,0.3151216206073276,74,0.2
386,36,3.876226818286153,0.2000000000590145,2.786400892045252,0.327170720689043,74,0.2
387,37,3.9379481568981713,0.19867986806548468,2.744489940339089,0.3336471119903012,74,0.2
388,38,3.956452803407172,0.1801980198609947,2.697494335136497,0.3417426011062133,74,0.2
389,39,3.9463844129354646,0.19537953803248134,2.654245888740689,0.35021462460869146,74,0.2
390,40,3.983343139025244,0.1848184819268708,2.604646189742997,0.3598915581127204,74,0.2
391,41,4.054334053348,0.1848184819268708,2.5635647516274314,0.3719030047510661,74,0.2
392,42,4.055475034021308,0.17623762384106226,2.5265494143444878,0.37777694106613696,74,0.2
393,43,4.138736344013276,0.17095709578825696,2.4794387364030217,0.3846675201457114,74,0.2
394,44,4.128556732297337,0.18613861392040065,2.428965018109588,0.3967542736764073,74,0.2
395,45,4.180957763187169,0.17623762382139074,2.384747200014361,0.4048874162323226,74,0.2
396,46,4.289821546227231,0.16105610568924705,2.3364712033198893,0.4164846750530765,74,0.2
397,47,4.306229967960824,0.16567656771578018,2.300813643147189,0.4235258679117404,74,0.2
398,48,4.309834624281024,0.17887788784779338,2.2531112394505968,0.4321861586007685,74,0.2
399,49,4.399369600189008,0.16501650172885102,2.213178180150844,0.4425785074446591,74,0.2
400,0,4.814503463034712,0.08059467930282599,4.039143642397776,0.12479940287367045,95,0.2
401,1,4.863911336203323,0.08059467930282599,3.9355272142983657,0.12729986937972765,95,0.2
402,2,4.905022639810387,0.08059467930282599,3.9306611269573417,0.12946445232430687,95,0.2
403,3,4.924840712211501,0.08059467930282599,3.9312534426236962,0.12998693786265356,95,0.2
404,4,4.974749049483704,0.08059467930282599,3.926700131469174,0.12972569509348025,95,0.2
405,5,5.0092725731397465,0.08059467930282599,3.9258845192079423,0.13099458854263854,95,0.2
406,6,5.008543444351411,0.08059467930282599,3.9261140399647414,0.12957641351109545,95,0.2
407,7,4.9681492098060565,0.09233176850470393,3.936903036839705,0.1305094234021125,95,0.2
408,8,4.935273997287422,0.08137715191628453,3.894711827671245,0.13114387012836004,95,0.2
409,9,4.87396789529887,0.11658841947527933,3.8850558608564607,0.1339428997969623,95,0.2
410,10,4.825673763740791,0.1298904539507133,3.860283591841157,0.1382347452905245,95,0.2
411,11,4.748290905183842,0.15649452280830328,3.8113276069211883,0.14778876656426224,95,0.2
412,12,4.688085170232448,0.1674491393967227,3.749512817352916,0.15734278783800001,95,0.2
413,13,4.677125053226669,0.16666666678326414,3.699632999322645,0.16226908005447302,95,0.2
414,14,4.6443427023193635,0.17527386548466903,3.644501496375686,0.17033028550213855,95,0.2
415,15,4.607779884189133,0.1815336463923372,3.5778917321253014,0.1860794924459566,95,0.2
416,16,4.605168947778023,0.1838810644425883,3.531587856441853,0.19947751446276552,95,0.2
417,17,4.603276937034021,0.1830985918757688,3.4787846756639884,0.2069415935820042,95,0.2
418,18,4.5958879072341565,0.189358372690159,3.4337649504314007,0.21742862474675895,95,0.2
419,19,4.598883302745311,0.1862284822829639,3.3886186685773905,0.22332524724873307,95,0.2
420,20,4.6229290842823385,0.18779342750988096,3.3410824529847494,0.23019220003954485,95,0.2
421,21,4.646497439144175,0.19483568103100773,3.2925021807412023,0.2383653666751112,95,0.2
422,22,4.68219462620074,0.1885759001233395,3.2403316187800746,0.24750886359506635,95,0.2
423,23,4.689592739785781,0.18544600966950536,3.1867032506301745,0.2506437768262588,95,0.2
424,24,4.706090336114587,0.19248826319063211,3.1347028780793234,0.2591528270210787,95,0.2
425,25,4.789408689000424,0.1862284822363249,3.075872116103104,0.2700130621395709,95,0.2
426,26,4.838821636492471,0.18309859157261527,3.023027634954337,0.276469490581049,95,0.2
427,27,4.866402127559941,0.16901408453036176,2.963977962110576,0.28837469677623473,95,0.2
428,28,4.944347767389623,0.1674491393500837,2.9022431333199834,0.29990669901434625,95,0.2
429,29,4.985190877332374,0.16510172150970812,2.8396226490182337,0.30748273932259795,95,0.2
430,30,5.072608488826125,0.16118935839577647,2.7718897267761773,0.3222989363731745,95,0.2
431,31,5.157767663725852,0.15649452276166428,2.702214160813482,0.3340548609881998,95,0.2
432,32,5.161936862181423,0.16040688592223495,2.633151896637441,0.3486471356651992,95,0.2
433,33,5.270883410189633,0.14945226924053753,2.572946574328039,0.3579772345609108,95,0.2
434,34,5.3851955134730565,0.14084507053913273,2.4959565675710205,0.3767867139436167,95,0.2
435,35,5.439133272484435,0.13615023485838154,2.4284791865796382,0.3911923866404106,95,0.2
436,36,5.5158735008120345,0.14397496094632786,2.3552914462220342,0.405187534993432,95,0.2
437,37,5.547244104794307,0.14397496094632786,2.278176160792091,0.4217577906381419,95,0.2
438,38,5.660071590883257,0.14632237878670346,2.20109024042068,0.4372830751961482,95,0.2
439,39,5.764793035569885,0.1345852895848255,2.1311377534583382,0.4562418361701368,95,0.2
440,40,5.8551968968530215,0.14241001581268878,2.0544176837716845,0.4741929464496813,95,0.2
441,41,5.978637070722983,0.12519561831660114,1.9842663911501623,0.4859861914591906,95,0.2
442,42,6.066723325069707,0.11502347429500125,1.9130874659548411,0.5037506997629786,95,0.2
443,43,6.107400367330871,0.13849765269875713,1.8536964019124775,0.520134353427483,95,0.2
444,44,6.2225167702807695,0.1212832552493085,1.7762565787458269,0.5341295017782801,95,0.2
445,45,6.295183733222258,0.12832550867715725,1.7069060930544635,0.5540959134222434,95,0.2
446,46,6.356418957359541,0.12597809088342066,1.638172942441131,0.5693972756166826,95,0.2
447,47,6.535624058593607,0.128325508642178,1.5772725829172318,0.5825340548565325,95,0.2
448,48,6.58100137949363,0.12754303615697676,1.5210559412311495,0.6015301362250051,95,0.2
449,49,6.684328447858306,0.11971830997575245,1.4625327202027625,0.6077626422906817,95,0.2
