reg,opus,epoch,val_loss,val_acc,loss,acc
0.1,132,4,11453.611786617303,277.25247548702527,10266.924266101296,313.3820031973594
0.1,132,5,11364.836630144528,277.25247548702527,10147.890485871247,312.1478420218387
0.1,132,6,11327.089697921238,277.25247548702527,10047.601800552004,313.6668096225612
0.1,135,0,7054.62698606769,236.7198934261591,11834.94173288069,188.55197591438164
0.1,135,1,6925.7898867741,236.7198934261591,6802.659120588623,191.62898005269102
0.1,135,2,6859.530633341369,236.7198934261591,6652.253894642309,191.05916447120813
0.1,135,3,6760.015131313961,236.7198934261591,6530.297530261476,190.60331200687096
0.1,135,4,6681.502107761737,236.7198934261591,6437.984492849092,191.05916447205723
0.1,135,5,6622.8864671868305,236.7198934261591,6360.970796159322,191.74294317068578
0.1,18,0,37899.941817570216,1217.5756861970385,76936.0618624422,1012.5868055555555
0.1,18,1,37110.39142575502,1217.5756861970385,39119.87735827763,1037.7604166666667
0.1,18,2,36630.76808646678,1217.5756861970385,38424.12671115663,1033.420138888889
0.1,18,3,36174.367677197886,1217.5756861970385,37834.2344959577,1037.326388888889
0.1,18,4,35743.868366219096,1217.5756861970385,37343.34986077415,1046.875
0.1,18,5,35413.02617478951,1217.5756861970385,36920.94383305973,1044.704861111111
0.1,59,0,25726.62280094197,584.1536247227921,46518.01691598512,741.2152438501155
0.1,59,1,25076.664917630722,584.1536247227921,25159.38284452615,753.3379230922092
0.1,59,2,24762.822676929856,584.1536247227921,24663.033754572072,743.194456786133
0.1,59,3,24496.770626691894,584.1536247227921,24248.90276254489,752.8431198586654
0.1,59,4,24101.72683801169,584.1536247227921,23906.222360236,753.0905214754374
0.1,59,5,23873.310115925808,584.1536247227921,23643.853516625695,750.1217020962953
0.1,74,0,6737.580067085669,214.54653471350275,12005.025608604183,190.24723247831818
0.1,74,1,6565.578781491144,214.54653471350275,6880.347198232954,194.269372702289
0.1,74,2,6446.20127814957,214.54653471350275,6736.111859970616,193.98207696876398
0.1,74,3,6342.526585921989,214.54653471350275,6616.929624542915,194.26937269972038
0.1,74,4,6264.059669330961,214.54653471350275,6524.06364560718,194.49920928636914
0.1,74,5,6197.177936220012,214.54653471350275,6442.713627789608,194.84396415649584
0.1,95,0,6509.094341533285,103.8865416213427,9961.593747231373,166.73536107769473
0.1,95,1,6408.497130408161,103.8865416213427,5763.366494693398,167.8417988445014
0.1,95,2,6331.273160096439,103.8865416213427,5632.721589268551,167.93801082721575
0.1,95,3,6263.138058655698,103.8865416213427,5532.5404387990675,168.65960067463448
0.1,95,4,6242.499622765095,103.8865416213427,5451.010998794868,169.7660384428748
0.1,95,5,6213.73480677045,103.8865416213427,5384.943006698007,168.94823661417544
0.5,127,0,11701.476689219582,278.3787330316742,47680.195734160116,284.3340293082782
0.5,127,1,10956.018818770706,278.3787330316742,10918.7707970969,284.763407187847
0.5,127,2,10385.515127948831,278.3787330316742,10260.847042701858,284.76340718400803
0.5,127,3,10016.405693054629,278.3787330316742,9806.56105308486,282.616517805359
0.5,127,4,9801.50486173371,278.3787330316742,9491.678360674741,285.87978966474446
0.5,127,5,9634.661742469301,278.3787330316742,9272.055578025906,282.3588910799211
0.5,130,0,12257.262074947359,378.6830357142857,53261.42178986939,308.58975361089
0.5,130,1,11367.95815740313,378.6830357142857,12260.640568446748,311.8757077676318
0.5,130,2,10718.326375314171,378.6830357142857,11538.410075724982,311.4891249177414
0.5,130,3,10345.41585956301,378.6830357142857,11028.88924533715,311.7790620571394
0.5,130,4,10026.117720774242,378.6830357142857,10679.963370915239,310.426022103045
0.5,130,5,9806.831462042674,378.6830357142857,10433.86487140795,310.2327306892609
0.5,131,0,13035.699304817426,337.4471417683802,55106.89991560041,323.95450449134626
0.5,131,1,12091.364653577259,337.4471417683802,12674.304899179411,329.884791734298
0.5,131,2,11514.797496707904,337.4471417683802,11908.453575170564,329.38222501405914
0.5,131,3,11141.562940936212,337.4471417683802,11379.532943800972,328.07555155431896
0.5,131,4,10826.597481991223,337.4471417683802,11013.158357021668,324.4570712123339
0.5,131,5,10619.414467949744,337.4471417683802,10760.539783206616,330.186331763296
0.5,132,0,13232.806412182234,277.25247548702527,52361.90087248202,314.61616437995326
0.5,132,1,12426.840532125023,277.25247548702527,11903.017072756345,315.6604546056931
0.5,132,2,11892.762932808879,277.25247548702527,11170.23581194819,316.6098093690975
0.5,132,3,11536.030653160398,277.25247548702527,10664.73017238372,316.51487388129846
0.5,132,4,11339.721943560999,277.25247548702527,10315.160428695015,314.80603532372186
0.5,132,5,11158.739469492002,277.25247548702527,10074.39380258253,315.75539008076026
0.5,135,0,7860.471371304252,236.7198934261591,31824.2629724491,189.12179149416636
0.5,135,1,7379.579284631168,236.7198934261591,7423.340698471544,192.88257433280245
0.5,135,2,7009.115320792615,115.84164991318507,6967.8808912343975,192.76861121565676
0.5,135,3,6780.729068243416,236.7198934261591,6659.103010373946,191.51501693639446
0.5,135,4,6659.513401748495,115.84164991318507,6447.879892839038,192.02785096142722
0.5,135,5,6537.21680260466,236.7198934261591,6304.522922566908,190.43236733836972
0.5,18,0,43604.117407817306,1217.5756861970385,226026.24350123937,1031.6840277777776
0.5,18,1,41025.294012477956,1217.5756861970385,43511.9843615426,1042.1006944444443
0.5,18,2,39013.80488012829,1217.5756861970385,41240.73802100288,1042.1006944444443
0.5,18,3,37678.86738711722,1217.5756861970385,39522.82288008266,1043.8368055555554
0.5,18,4,36646.428837893014,893.1558487603559,38219.00152166684,1043.8368055555554
0.5,18,5,35701.315967982446,1217.5756861970385,37228.54496704208,1044.2708333333335
0.5,59,0,29078.473980434086,584.1536247227921,132626.92305036154,747.6476859064582
0.5,59,1,27275.679952246956,584.1536247227921,27781.73645370943,753.3379230700897
0.5,59,2,25802.59300895165,584.1536247227921,26211.69717219728,751.6061117748067
0.5,59,3,24990.33568802916,584.1536247227921,25070.643298461382,748.3898907567734
0.5,59,4,24272.12278815906,584.1536247227921,24247.523055482186,753.3379230922092
0.5,59,5,23609.004380702547,584.1536247227921,23644.39196225793,752.3483166048458
0.5,74,0,7605.458818852389,214.54653471350275,31942.401342365323,193.35002635911883
0.5,74,1,7047.35379441957,214.54653471350275,7511.754528124583,195.07380074999432
0.5,74,2,6710.810066446613,214.54653471350275,7061.452926810692,195.4185556226896
0.5,74,3,6423.505585505862,214.54653471350275,6748.523012770057,195.47601476186
0.5,74,4,6243.065736093301,214.54653471350275,6535.5640214657105,193.98207697561367
0.5,74,5,6177.737512232841,145.04554461449285,6389.302903521481,194.5566684255395
0.5,95,0,7074.476254734822,103.8865416213427,26683.660655965286,167.98611681570554
0.5,95,1,6675.14554724447,103.8865416213427,6290.363128695228,169.2849785422062
0.5,95,2,6437.966176376282,103.8865416213427,5900.726287271033,167.55316290639414
0.5,95,3,6272.676036368327,103.8865416213427,5634.360923404681,169.42929651054303
0.5,95,4,6156.251077751227,103.8865416213427,5456.018994804825,169.28497854363985
0.5,95,5,6085.68054489873,103.8865416213427,5332.8948084079375,169.66982646016046
